especie,taxon_id,observation_id,photo_id,licencia,atribucion,url,archivo,sha256
urbanus_dorantes,1457832,4430958,5331171,cc-by,"(c) Neptalí Ramírez Marcial, some rights reserved (CC BY)",https://inaturalist-open-data.s3.amazonaws.com/photos/5331171/large.jpg,urbanus_dorantes_5331171.jpg,c5790e69a23f84203256e5723b3eb3f8471ac00f0179892e6810ce357e0a50ab
urbanus_dorantes,1457832,4434977,5337052,cc-by,"(c) Laura Clark, some rights reserved (CC BY)",https://inaturalist-open-data.s3.amazonaws.com/photos/5337052/large.jpg,urbanus_dorantes_5337052.jpg,41459b5e485c3b73c8a883eebc35f1c90f1f89d1a05bb1932e4fce2c528e816b
urbanus_dorantes,1457832,4443287,5350487,cc-by-nc,"(c) Eric Isley, some rights reserved (CC BY-NC)",https://inaturalist-open-data.s3.amazonaws.com/photos/5350487/large.jpg,urbanus_dorantes_5350487.jpg,c467fbb4f6f7751e345ae8ccfe1d1f4428ec5733121d2abc848ae300c51e5b18
urbanus_dorantes,1457832,4443287,5350488,cc-by-nc,"(c) Eric Isley, some rights reserved (CC BY-NC)",https://inaturalist-open-data.s3.amazonaws.com/photos/5350488/large.jpg,urbanus_dorantes_5350488.jpg,d1138afbfd243e94971b19beb57bba78534757b40db09f2c22e060358d25ec78
urbanus_dorantes,1457832,4449684,5359717,cc-by-nc,"(c) Erick Noe Tapia Banda, some rights reserved (CC BY-NC)",https://inaturalist-open-data.s3.amazonaws.com/photos/5359717/large.jpeg,urbanus_dorantes_5359717.jpg,5e0ef883b859738f50d3434f5eb9b960fd8bcbdb846b6e4acc6c24190c8b4914
urbanus_dorantes,1457832,4454117,5366653,cc-by-nc,"(c) Nicholas Cowey, some rights reserved (CC BY-NC)",https://inaturalist-open-data.s3.amazonaws.com/photos/5366653/large.jpeg,urbanus_dorantes_5366653.jpg,5c40d3e424a8c91892f255c78e77d53a3bef573843d81f473e1f9f108d0c31c2
urbanus_dorantes,1457832,4460709,5378760,cc-by-nc,"(c) Debra Hendricks, some rights reserved (CC BY-NC)",https://inaturalist-open-data.s3.amazonaws.com/photos/5378760/large.jpeg,urbanus_dorantes_5378760.jpg,81bc2eebd1010b73a0ae5e1bf23637105e148b2d8d4c5bbe3feb60d15dc3e03a
urbanus_dorantes,1457832,4460709,5378778,cc-by-nc,"(c) Debra Hendricks, some rights reserved (CC BY-NC)",https://inaturalist-open-data.s3.amazonaws.com/photos/5378778/large.jpeg,urbanus_dorantes_5378778.jpg,f3b8a823b4106174b68adfb35fca29d326f997f71dc53ac45e1180a5491d8405
urbanus_dorantes,1457832,4460709,5378779,cc-by-nc,"(c) Debra Hendricks, some rights reserved (CC BY-NC)",https://inaturalist-open-data.s3.amazonaws.com/photos/5378779/large.jpeg,urbanus_dorantes_5378779.jpg,25d60b34a45676f040c99a5b9e2885078c1d7f1eae21023d731b6a6b2a516442
urbanus_dorantes,1457832,4460709,5378780,cc-by-nc,"(c) Debra Hendricks, some rights reserved (CC BY-NC)",https://inaturalist-open-data.s3.amazonaws.com/photos/5378780/large.jpeg,urbanus_dorantes_5378780.jpg,f12ce1902108e43ae3529d211c87428d2057998f43bb504337d572923a67d9fa
urbanus_dorantes,1457832,4467613,5389111,cc-by,"(c) José Belem Hernández Díaz, some rights reserved (CC BY)",https://inaturalist-open-data.s3.amazonaws.com/photos/5389111/large.jpg,urbanus_dorantes_5389111.jpg,45cc9b949c3858a7db4a6c2caf5e95df095d6a67d612ce36c99b44544a367956
urbanus_dorantes,1457832,4477382,5404270,cc-by-nc,"(c) Oscar Martínez Galvan, some rights reserved (CC BY-NC)",https://inaturalist-open-data.s3.amazonaws.com/photos/5404270/large.jpeg,urbanus_dorantes_5404270.jpg,623a2790ebbdbd5dee720a0eddff54199c277f3e0a5166eb84c93a3b855e39da
urbanus_dorantes,1457832,4481587,5410700,cc-by-nc,"(c) Claire, some rights reserved (CC BY-NC)",https://inaturalist-open-data.s3.amazonaws.com/photos/5410700/large.jpg,urbanus_dorantes_5410700.jpg,0a62a0e9832e1c21fcb6ab02aa124f06ff55186870f7f154275e34fdff499ae1
urbanus_simplicius,1245399,689451,866845,cc-by,"(c) Francisco Farriols Sarabia, some rights reserved (CC BY)",https://inaturalist-open-data.s3.amazonaws.com/photos/866845/large.JPG,urbanus_simplicius_866845.jpg,19b73b351461be15c5cdb71d51ce374f3cde7d9e5071b657f840ecbb5607a72f
urbanus_simplicius,1245399,1023340,1282770,cc-by-nc,"(c) Carlos G Velazco-Macias, some rights reserved (CC BY-NC)",https://inaturalist-open-data.s3.amazonaws.com/photos/1282770/large.JPG,urbanus_simplicius_1282770.jpg,a27d27172646747386f93e477e584d6b27dcece969ae5099aece6c6b9a99ad7f
urbanus_simplicius,1245399,1047042,1313973,cc-by-nc,"(c) Liam O'Brien, some rights reserved (CC BY-NC)",https://inaturalist-open-data.s3.amazonaws.com/photos/1313973/large.JPG,urbanus_simplicius_1313973.jpg,4898a4c82391420e088c84ac7bc39e1ff5896f18737df8e8c853355bf3805a70
urbanus_simplicius,1245399,1160823,1463042,cc-by-nc,"(c) Juan Carlos López Domínguez, some rights reserved (CC BY-NC)",https://static.inaturalist.org/photos/1463042/large.JPG,urbanus_simplicius_1463042.jpg,50771df34590890994abec9d131ed5dbb68316c9395309eac08e6d405611682a
urbanus_simplicius,1245399,1253479,1573414,cc-by-nc,"(c) FRANCISCO MIGUEL FARRIOLS ESTRADA, some rights reserved (CC BY-NC)",https://inaturalist-open-data.s3.amazonaws.com/photos/1573414/large.jpg,urbanus_simplicius_1573414.jpg,c3f42e59bc5a64a0cde9e0e76e4a4eb8c3b9014a0f804dc9efea80e30866c61d
urbanus_simplicius,1245399,1253479,1573415,cc-by-nc,"(c) FRANCISCO MIGUEL FARRIOLS ESTRADA, some rights reserved (CC BY-NC)",https://inaturalist-open-data.s3.amazonaws.com/photos/1573415/large.jpg,urbanus_simplicius_1573415.jpg,82927f24c5887e1c80fd593a3a50e2167719fe8298410f936f72261ddfc40328
urbanus_simplicius,1245399,1275758,1600310,cc-by,"(c) Francisco Farriols Sarabia, some rights reserved (CC BY)",https://inaturalist-open-data.s3.amazonaws.com/photos/1600310/large.JPG,urbanus_simplicius_1600310.jpg,59e86d15f57eeed15bf5b2b504b7637b6045501a88300066ff43372c832e984d
urbanus_simplicius,1245399,1360062,1681693,cc-by,"(c) Neptalí Ramírez Marcial, some rights reserved (CC BY)",https://inaturalist-open-data.s3.amazonaws.com/photos/1681693/large.jpg,urbanus_simplicius_1681693.jpg,edec4fe617bd4a82eefc0d92fe30107877463bc7ad3def637e64b42e8733f1d0
urbanus_simplicius,1245399,1608967,1978458,cc-by,"(c) Francisco Farriols Sarabia, some rights reserved (CC BY)",https://inaturalist-open-data.s3.amazonaws.com/photos/1978458/large.JPG,urbanus_simplicius_1978458.jpg,a8a1cbf6cef86d5c1f3e2aa111e7e32e5ba5987efbe6d7bbb5ac2e26cf3ff6c1
urbanus_simplicius,1245399,1749801,2123475,cc-by-nc,"(c) Jennifer Rycenga, some rights reserved (CC BY-NC)",https://inaturalist-open-data.s3.amazonaws.com/photos/2123475/large.JPG,urbanus_simplicius_2123475.jpg,1adbfae8b0518f28ae1add0a9590a5ff7212ff63bb03681bda6ab69b5882ac31
urbanus_simplicius,1245399,1775306,2148347,cc-by,"(c) Nigel Voaden, some rights reserved (CC BY)",https://inaturalist-open-data.s3.amazonaws.com/photos/2148347/large.jpg,urbanus_simplicius_2148347.jpg,d13fb20c793202e159aa57442c7bc2e2c27e65eea784c9017d0765b3a6e547c0
urbanus_simplicius,1245399,1837696,2232314,cc-by-nc,"(c) Chia aka Cory Chiappone, some rights reserved (CC BY-NC)",https://inaturalist-open-data.s3.amazonaws.com/photos/2232314/large.JPG,urbanus_simplicius_2232314.jpg,6abea010b16f401d8bf5f1d2e9256c2162e44dc6cf667c23dd3b9082805748d6
urbanus_simplicius,1245399,2337523,2593935,cc-by-nc,"(c) Joan Septembre, some rights reserved (CC BY-NC)",https://inaturalist-open-data.s3.amazonaws.com/photos/2593935/large.JPG,urbanus_simplicius_2593935.jpg,a86e84115812021f38eb0f87b1e2e80597b8e089e934748e9a0b5539c54b679b
urbanus_simplicius,1245399,2378627,2650086,cc-by,"(c) Francisco Farriols Sarabia, some rights reserved (CC BY)",https://inaturalist-open-data.s3.amazonaws.com/photos/2650086/large.JPG,urbanus_simplicius_2650086.jpg,2ceed9f423ee6be77e32abef250ab47618d44d7b13ca7c542f5b793f9b6e7cac
urbanus_simplicius,1245399,2734143,3085334,cc-by,"(c) Nick Block, some rights reserved (CC BY)",https://inaturalist-open-data.s3.amazonaws.com/photos/3085334/large.JPG,urbanus_simplicius_3085334.jpg,ebd5359b7727cfd406232f7276f99a12a399d23c41bb9efeea31b59b30e2f632
urbanus_simplicius,1245399,2786767,3161052,cc-by-sa,"(c) Juan Cruzado Cortés, some rights reserved (CC BY-SA)",https://inaturalist-open-data.s3.amazonaws.com/photos/3161052/large.JPG,urbanus_simplicius_3161052.jpg,32b4b73a8699c8168983f445d8da0cfdf3b60203404acb95d9c32e7ed4d2fffb
urbanus_simplicius,1245399,2882816,3293503,cc-by,"(c) Francisco Farriols Sarabia, some rights reserved (CC BY)",https://inaturalist-open-data.s3.amazonaws.com/photos/3293503/large.JPG,urbanus_simplicius_3293503.jpg,e8b88563a91a7218b6e1131204b229cbc5a8851dc2d3eb575094877f9e17b6d3
urbanus_simplicius,1245399,2923296,3347733,cc-by-sa,"(c) Juan Cruzado Cortés, some rights reserved (CC BY-SA)",https://inaturalist-open-data.s3.amazonaws.com/photos/3347733/large.JPG,urbanus_simplicius_3347733.jpg,1e0735c0a8ae87d670792a7b2a4fd20382173b2514404d2efe704597d265054f
urbanus_simplicius,1245399,3018874,3473694,cc-by,"(c) Francisco Farriols Sarabia, some rights reserved (CC BY)",https://inaturalist-open-data.s3.amazonaws.com/photos/3473694/large.JPG,urbanus_simplicius_3473694.jpg,f48ad3068f4c73e6ac1e562c8e718ab6d9525f821658573c6514c44a0a32620a
urbanus_simplicius,1245399,3438780,3985244,cc-by,"(c) Francisco Farriols Sarabia, some rights reserved (CC BY)",https://inaturalist-open-data.s3.amazonaws.com/photos/3985244/large.JPG,urbanus_simplicius_3985244.jpg,441147ba684de2d08c8c8173494c596558e59a61f3c2d613c6bebbab326ff437
urbanus_simplicius,1245399,3885789,4560549,cc-by-nc,"(c) Alberto González-Gallina, some rights reserved (CC BY-NC)",https://inaturalist-open-data.s3.amazonaws.com/photos/4560549/large.jpeg,urbanus_simplicius_4560549.jpg,7918c3fd0b03126094387ebac5954f9a56cb0769721a79b924512edf18cbd1ec
urbanus_simplicius,1245399,4844044,5881528,cc-by-sa,"(c) Juan Cruzado Cortés, some rights reserved (CC BY-SA)",https://inaturalist-open-data.s3.amazonaws.com/photos/5881528/large.jpeg,urbanus_simplicius_5881528.jpg,5a928e5f3b8ffc6650ddac9ec4cb1f13c9bf0f6da48df3d78a9126e98a9ad284
urbanus_simplicius,1245399,4861291,5903689,cc-by,"(c) Francisco Farriols Sarabia, some rights reserved (CC BY)",https://inaturalist-open-data.s3.amazonaws.com/photos/5903689/large.jpeg,urbanus_simplicius_5903689.jpg,3995f06b5d3d437870820f476efc351dadeee757ea72fb419ba382e3e33c14be
urbanus_simplicius,1245399,4865186,5909300,cc-by,"(c) Francisco Farriols Sarabia, some rights reserved (CC BY)",https://inaturalist-open-data.s3.amazonaws.com/photos/5909300/large.jpeg,urbanus_simplicius_5909300.jpg,e4a4d86f65d105077a7058bf1010d2cd6cf41ad4a2a249ea70be78ffc8c53105
urbanus_simplicius,1245399,5615251,6940642,cc-by,"(c) Francisco Farriols Sarabia, some rights reserved (CC BY)",https://inaturalist-open-data.s3.amazonaws.com/photos/6940642/large.jpeg,urbanus_simplicius_6940642.jpg,07fd04cf61ef190a16c9d30b4941f4306cacac8bc7d2cbdfa66a6f42cd2c2809
urbanus_simplicius,1245399,6075417,7601486,cc-by-nc,"(c) djhiker, some rights reserved (CC BY-NC)",https://inaturalist-open-data.s3.amazonaws.com/photos/7601486/large.jpg,urbanus_simplicius_7601486.jpg,7e83d326e989dc20e5addae86e7236048149fc9e6056ee1cc9f3af40f2c2bf06
urbanus_simplicius,1245399,6075417,7601487,cc-by-nc,"(c) djhiker, some rights reserved (CC BY-NC)",https://inaturalist-open-data.s3.amazonaws.com/photos/7601487/large.jpg,urbanus_simplicius_7601487.jpg,28f0a20ee40bed5f850f523f17f0238e0d37e43f068243833149609fd0bd6c39
urbanus_simplicius,1245399,6830214,8696466,cc-by,"(c) Francisco Farriols Sarabia, some rights reserved (CC BY)",https://inaturalist-open-data.s3.amazonaws.com/photos/8696466/large.jpeg,urbanus_simplicius_8696466.jpg,2be2fa5a7934499e2e8535d8e2f319ab03971f5ad1489a7ef30073d0248b5550
urbanus_simplicius,1245399,7092845,9112470,cc-by-nc,"(c) Marius van der Merwe, some rights reserved (CC BY-NC)",https://inaturalist-open-data.s3.amazonaws.com/photos/9112470/large.jpeg,urbanus_simplicius_9112470.jpg,5e8e0e61c33af216004b74ceeb48768eb597a848f1f4a802dd8849276cee7625
urbanus_simplicius,1245399,7439940,9671956,cc-by-nc,"(c) Anita E Shaul, some rights reserved (CC BY-NC)",https://inaturalist-open-data.s3.amazonaws.com/photos/9671956/large.jpeg,urbanus_simplicius_9671956.jpg,902c1b7592c97b45b4017b8debc165a070314f973bcc49dc291c91ba76c7196e
urbanus_simplicius,1245399,7440836,9673466,cc-by-nc,"(c) Anita E Shaul, some rights reserved (CC BY-NC)",https://inaturalist-open-data.s3.amazonaws.com/photos/9673466/large.jpeg,urbanus_simplicius_9673466.jpg,1b6b306922dd3acd82415fd5407bf6f0602e4b460daab6b0bd68e36f6667a03d
urbanus_simplicius,1245399,7499122,9769583,cc-by-nc,"(c) Anita E Shaul, some rights reserved (CC BY-NC)",https://inaturalist-open-data.s3.amazonaws.com/photos/9769583/large.jpeg,urbanus_simplicius_9769583.jpg,738f864d984e2aca349918a4aa775472dacbeae3c942af5bbd354533ed45dbfc
urbanus_simplicius,1245399,7548930,9852336,cc-by,"(c) Kristof & Yulia, some rights reserved (CC BY)",https://inaturalist-open-data.s3.amazonaws.com/photos/9852336/large.jpg,urbanus_simplicius_9852336.jpg,4a3382979b3106f0d74888b194fb9327847a77a37750bfc89a00315ffb2ba67b
urbanus_simplicius,1245399,7954765,10507872,cc-by-nc-sa,"(c) Gabriel Camilo Jaramillo Giraldo, some rights reserved (CC BY-NC-SA)",https://inaturalist-open-data.s3.amazonaws.com/photos/10507872/large.jpeg,urbanus_simplicius_10507872.jpg,5c2bf1fe7284d0afb68e47fef09402aef30c898ea5ab8c6a5c905df1fd196482
urbanus_simplicius,1245399,8513662,142633209,cc-by-nc,"(c) Paul Tavares, some rights reserved (CC BY-NC)",https://inaturalist-open-data.s3.amazonaws.com/photos/142633209/large.jpg,urbanus_simplicius_142633209.jpg,b8db4e9dc61912f16d40e70b685de0a33e2dd8f8e4aca0efab386f748294586a
urbanus_simplicius,1245399,8513662,142633611,cc-by-nc,"(c) Paul Tavares, some rights reserved (CC BY-NC)",https://inaturalist-open-data.s3.amazonaws.com/photos/142633611/large.jpg,urbanus_simplicius_142633611.jpg,75be8fc917cda3f5ef45e9b087261a69cdc9029f4950fdb343f48a7790d1b9bf
urbanus_simplicius,1245399,8546672,11418254,cc-by-nc,"(c) Miguel Diaz Anaya, some rights reserved (CC BY-NC)",https://inaturalist-open-data.s3.amazonaws.com/photos/11418254/large.jpg,urbanus_simplicius_11418254.jpg,e62567f5dffc04699802927c03849293382571cec86c41168c0132192e653ad2
urbanus_simplicius,1245399,8547180,11419073,cc-by-nc,"(c) Miguel Diaz Anaya, some rights reserved (CC BY-NC)",https://inaturalist-open-data.s3.amazonaws.com/photos/11419073/large.jpg,urbanus_simplicius_11419073.jpg,a388b15cc9fec47322218371d4f577c29cb94fc873a060638f98c71dfadc75e9
urbanus_simplicius,1245399,8638603,11563368,cc-by-nc,"(c) Liam O'Brien, some rights reserved (CC BY-NC)",https://inaturalist-open-data.s3.amazonaws.com/photos/11563368/large.jpeg,urbanus_simplicius_11563368.jpg,695795ea7a89d6bd766d91954c7e3a212338fee35100d2afee932426b3f55558
urbanus_simplicius,1245399,8760020,11763732,cc-by-nc,"(c) A Lamberts, some rights reserved (CC BY-NC)",https://inaturalist-open-data.s3.amazonaws.com/photos/11763732/large.jpg,urbanus_simplicius_11763732.jpg,3f0d522c5049099ab312fccc0a28ff3ab9751c69be1d83a556d84ba8e7170c47
urbanus_simplicius,1245399,8760024,11763735,cc-by-nc,"(c) A Lamberts, some rights reserved (CC BY-NC)",https://inaturalist-open-data.s3.amazonaws.com/photos/11763735/large.jpg,urbanus_simplicius_11763735.jpg,bd5715f2957bf0272f1e8f2ad41a8dd8277b34053352919cc54409be76083de2
urbanus_simplicius,1245399,9025407,12172951,cc-by-nc,"(c) Carlos Arturo Marín Medina, some rights reserved (CC BY-NC)",https://inaturalist-open-data.s3.amazonaws.com/photos/12172951/large.jpg,urbanus_simplicius_12172951.jpg,0ba8f64b81b85630ca53dc6bb468a6f559b0409fc8a58d5318628b149d17de3e
urbanus_simplicius,1245399,9270598,12560302,cc-by,"(c) Francisco Farriols Sarabia, some rights reserved (CC BY)",https://inaturalist-open-data.s3.amazonaws.com/photos/12560302/large.jpeg,urbanus_simplicius_12560302.jpg,8ad8efdcc917c3b391a63188c4f8b631f85953fe8484cf7605145a791fbc5b7c
urbanus_simplicius,1245399,10272668,142638345,cc-by-nc,"(c) Paul Tavares, some rights reserved (CC BY-NC)",https://inaturalist-open-data.s3.amazonaws.com/photos/142638345/large.jpg,urbanus_simplicius_142638345.jpg,940ab650519598963be3f24bd721af79e7180a7d3912edbe968ee0161eeffee4
urbanus_simplicius,1245399,10272668,14219365,cc-by-nc,"(c) Paul Tavares, some rights reserved (CC BY-NC)",https://inaturalist-open-data.s3.amazonaws.com/photos/14219365/large.jpg,urbanus_simplicius_14219365.jpg,0561c3775301eeef2b41f426bd48e289e3498813fa3cb766f0cafd8a606301f0
urbanus_simplicius,1245399,10530621,14658080,cc-by-nc-sa,"(c) Rich Hoyer, some rights reserved (CC BY-NC-SA)",https://inaturalist-open-data.s3.amazonaws.com/photos/14658080/large.jpg,urbanus_simplicius_14658080.jpg,7f7a01c4bd0b071a232eeac26adf4feacad01c64849635b2a25675693d6bc921
urbanus_simplicius,1245399,11289876,16058260,cc-by-nc,"(c) djhiker, some rights reserved (CC BY-NC)",https://inaturalist-open-data.s3.amazonaws.com/photos/16058260/large.jpg,urbanus_simplicius_16058260.jpg,702a3b31d7d188f6cc194a432c49562dd06b6d50a57977c9250287575d79d49b
urbanus_simplicius,1245399,11446965,16329865,cc-by-nc,"(c) Mike G. Rutherford, some rights reserved (CC BY-NC)",https://inaturalist-open-data.s3.amazonaws.com/photos/16329865/large.jpeg,urbanus_simplicius_16329865.jpg,b913f47527307f0823236a876393626bdd8edad1a98505b4f2376869be3d3e38
urbanus_simplicius,1245399,11594851,16563279,cc-by-nc,"(c) Meghan Cunha, some rights reserved (CC BY-NC)",https://inaturalist-open-data.s3.amazonaws.com/photos/16563279/large.jpg,urbanus_simplicius_16563279.jpg,2900478cf6b59a7d6ca7e363e0d41fc2183987a10404706046767352b94eee61
urbanus_simplicius,1245399,14384867,21390195,cc-by-nc,"(c) Forest_13, some rights reserved (CC BY-NC)",https://inaturalist-open-data.s3.amazonaws.com/photos/21390195/large.jpeg,urbanus_simplicius_21390195.jpg,8d3a60601e7ff27049b876156a6752ca25ecd3dad2176346922bb0745c12d384
urbanus_simplicius,1245399,15115471,22579161,cc-by-nc-sa,"(c) Gabriel Camilo Jaramillo Giraldo, some rights reserved (CC BY-NC-SA)",https://inaturalist-open-data.s3.amazonaws.com/photos/22579161/large.jpeg,urbanus_simplicius_22579161.jpg,c6d36411af359575155abd59f8f5ef95e61206670dba0ecf10f0ee5aff4135d0
urbanus_simplicius,1245399,15115471,22579621,cc-by-nc-sa,"(c) Gabriel Camilo Jaramillo Giraldo, some rights reserved (CC BY-NC-SA)",https://inaturalist-open-data.s3.amazonaws.com/photos/22579621/large.jpeg,urbanus_simplicius_22579621.jpg,7ea10cfabf79f623091fd46422cbbb4a32b980c24e4bead3cc9eee6d44427842
urbanus_simplicius,1245399,15361548,23013074,cc-by-nc,"(c) Forest_13, some rights reserved (CC BY-NC)",https://inaturalist-open-data.s3.amazonaws.com/photos/23013074/large.jpeg,urbanus_simplicius_23013074.jpg,282b3d5e94372ec89e58ec6340d8be9b0019fbaee14656d8ec359de61fa5550e
urbanus_simplicius,1245399,15361548,23013161,cc-by-nc,"(c) Forest_13, some rights reserved (CC BY-NC)",https://inaturalist-open-data.s3.amazonaws.com/photos/23013161/large.jpeg,urbanus_simplicius_23013161.jpg,636ad0f6891e37b9ef5a5e3d6f16ed03fd301dcb8aee02072312e39c413b51fc
urbanus_simplicius,1245399,15625753,23352683,cc-by-nc-sa,"(c) Gabriel Camilo Jaramillo Giraldo, some rights reserved (CC BY-NC-SA)",https://inaturalist-open-data.s3.amazonaws.com/photos/23352683/large.jpeg,urbanus_simplicius_23352683.jpg,ea3f761e3d7e3d44faca91f40d630b683bf44a5bff87b2d42aafdb90abb8620f
urbanus_simplicius,1245399,15625753,23352697,cc-by-nc-sa,"(c) Gabriel Camilo Jaramillo Giraldo, some rights reserved (CC BY-NC-SA)",https://inaturalist-open-data.s3.amazonaws.com/photos/23352697/large.jpeg,urbanus_simplicius_23352697.jpg,7c1851c6476b36346c60b65283c77fefc57ba3c591a584d4082f368708897d2e
urbanus_simplicius,1245399,15773355,23562230,cc-by-nc-sa,"(c) Gabriel Camilo Jaramillo Giraldo, some rights reserved (CC BY-NC-SA)",https://inaturalist-open-data.s3.amazonaws.com/photos/23562230/large.jpeg,urbanus_simplicius_23562230.jpg,46f60110fbd1a5d688fc4a705b451732670035c498507b68df13f318488030f0
urbanus_simplicius,1245399,15794227,23600998,cc-by-nc-sa,"(c) Gabriel Camilo Jaramillo Giraldo, some rights reserved (CC BY-NC-SA)",https://inaturalist-open-data.s3.amazonaws.com/photos/23600998/large.jpeg,urbanus_simplicius_23600998.jpg,ed8373c53246cdfc557240469bf280cc1adbb263d15010e8d0a582a40dfb2b5a
urbanus_simplicius,1245399,16150966,24209888,cc-by-nc,"(c) Joaquín Movia, some rights reserved (CC BY-NC)",https://inaturalist-open-data.s3.amazonaws.com/photos/24209888/large.jpeg,urbanus_simplicius_24209888.jpg,cab29238173ea1e59cb3593a400e227c0542da840048687dfd7cf153bbd783f9
urbanus_simplicius,1245399,16587212,24987311,cc-by-nc,"(c) davidpersaud, some rights reserved (CC BY-NC)",https://inaturalist-open-data.s3.amazonaws.com/photos/24987311/large.jpg,urbanus_simplicius_24987311.jpg,2d7183797481982bb3d3bc48d37f9534b7abddff3d11394ffe220a3a6ea3e366
urbanus_simplicius,1245399,16875004,25487712,cc-by-nc,"(c) marissagowrie, some rights reserved (CC BY-NC)",https://inaturalist-open-data.s3.amazonaws.com/photos/25487712/large.jpg,urbanus_simplicius_25487712.jpg,e21cc2120df0b34bcd28a70b35ee92e57f82327c6e2e5a54c519aae97b64d953
urbanus_simplicius,1245399,17127173,25941619,cc-by,"(c) Roger Rittmaster, some rights reserved (CC BY)",https://inaturalist-open-data.s3.amazonaws.com/photos/25941619/large.jpeg,urbanus_simplicius_25941619.jpg,0507611efc510f54c174099e37567d4c4f35c9add8cfdece05e165e85ad07310
urbanus_simplicius,1245399,17950550,27429446,cc-by-nc,"(c) Miguel Diaz Anaya, some rights reserved (CC BY-NC)",https://inaturalist-open-data.s3.amazonaws.com/photos/27429446/large.jpg,urbanus_simplicius_27429446.jpg,89ec72d491386cdfdaf0dee6ad67af341dcf2c9fa57622080ef5cdb6b414b81c
urbanus_simplicius,1245399,18487265,28272052,cc-by-nc-sa,"(c) J Francis, some rights reserved (CC BY-NC-SA)",https://inaturalist-open-data.s3.amazonaws.com/photos/28272052/large.jpeg,urbanus_simplicius_28272052.jpg,78e7a86bc4790b345f4d7fe94d90b12e6068092075156e724a24ffba45317cd1
urbanus_simplicius,1245399,18487265,28272059,cc-by-nc-sa,"(c) J Francis, some rights reserved (CC BY-NC-SA)",https://inaturalist-open-data.s3.amazonaws.com/photos/28272059/large.jpeg,urbanus_simplicius_28272059.jpg,1c818b4c6866564adac873a7a67a5f3e43db9b440777552a730cf196062d7ae6
urbanus_simplicius,1245399,19040113,29203837,cc-by,"(c) Francisco Farriols Sarabia, some rights reserved (CC BY)",https://inaturalist-open-data.s3.amazonaws.com/photos/29203837/large.jpeg,urbanus_simplicius_29203837.jpg,ab655ccb563828820542228a2ead20f1a1f6a8b1510a4c03eeb945f6e0c8e189
urbanus_simplicius,1245399,19040133,29203947,cc-by,"(c) Francisco Farriols Sarabia, some rights reserved (CC BY)",https://inaturalist-open-data.s3.amazonaws.com/photos/29203947/large.jpeg,urbanus_simplicius_29203947.jpg,67de2bf76dfd73f72b10629e9b05b75d7dc374e93992c8bfa6b3971a13efbd86
urbanus_simplicius,1245399,19321509,29705128,cc-by,"(c) Francisco Farriols Sarabia, some rights reserved (CC BY)",https://inaturalist-open-data.s3.amazonaws.com/photos/29705128/large.jpeg,urbanus_simplicius_29705128.jpg,438d7b7ca93ac43dd2f25e35ebee1424f7867e63263302dafa9637556e5f7108
urbanus_simplicius,1245399,19783522,30488099,cc-by-nc,"(c) Joaquín Movia, some rights reserved (CC BY-NC)",https://inaturalist-open-data.s3.amazonaws.com/photos/30488099/large.jpg,urbanus_simplicius_30488099.jpg,084cc73c88e1be712bf6a5a241813eb0e4ab0773f62d725f870c8aed9850519d
urbanus_simplicius,1245399,19853471,30609509,cc-by-nc,"(c) ColinDJones, some rights reserved (CC BY-NC)",https://inaturalist-open-data.s3.amazonaws.com/photos/30609509/large.jpeg,urbanus_simplicius_30609509.jpg,d34090b1595c4bfa8dbdac62273235b300c74a02a5059f9d55739a18a5bdff23
urbanus_simplicius,1245399,19853471,30609508,cc-by-nc,"(c) ColinDJones, some rights reserved (CC BY-NC)",https://inaturalist-open-data.s3.amazonaws.com/photos/30609508/large.jpeg,urbanus_simplicius_30609508.jpg,f001fd7522cc6e0f8563f4a0ffb838354f0e39167074c201fcfbedc953793d2d
urbanus_simplicius,1245399,19853471,30609514,cc-by-nc,"(c) ColinDJones, some rights reserved (CC BY-NC)",https://inaturalist-open-data.s3.amazonaws.com/photos/30609514/large.jpeg,urbanus_simplicius_30609514.jpg,556cda384635aaf443be03bfbda89f2adfbd19e871aabb40d5381a75c88e5b88
urbanus_simplicius,1245399,20152887,31086192,cc-by,"(c) Douglas, some rights reserved (CC BY)",https://inaturalist-open-data.s3.amazonaws.com/photos/31086192/large.jpeg,urbanus_simplicius_31086192.jpg,2c14a08bc08e26b91998685b76457eee374b2ac1b717e4c4ea6d41e58c0da7b3
urbanus_simplicius,1245399,20161475,31100736,cc-by-nc,"(c) Jeff Harding, some rights reserved (CC BY-NC)",https://inaturalist-open-data.s3.amazonaws.com/photos/31100736/large.jpeg,urbanus_simplicius_31100736.jpg,034b4058aedf617e8a910b4f083f665397b4171ce74d35c745b542e139693368
urbanus_simplicius,1245399,21167080,32717149,cc-by-nc-sa,"(c) Gabriel Camilo Jaramillo Giraldo, some rights reserved (CC BY-NC-SA)",https://inaturalist-open-data.s3.amazonaws.com/photos/32717149/large.jpeg,urbanus_simplicius_32717149.jpg,9b6f0b0076ac7c5bbf4826d81e59b6d07e7e1be9879ff335b021fa7e5d93539d
